,SAR,Upper Band,Middle Band,Lower Band
453,144.0,147.09660322934062,136.49999999999994,125.90339677065927
454,144.0,151.586662033821,132.39999999999995,113.21333796617891
455,139.2,156.7351739314702,128.05999999999995,99.38482606852969
456,132.62,156.81888393606974,120.79999999999995,84.78111606393017
457,125.71600000000001,142.18330415004812,114.57999999999996,86.97669584995181
458,120.1928,123.81521531364623,109.93999999999997,96.0647846863537
459,116.0,121.80473097862372,109.11999999999996,96.4352690213762
460,116.0,122.14860541856135,109.77999999999994,97.41139458143854
461,98.1,116.88900966005939,112.79999999999995,108.71099033994052
462,101.11999999999999,116.86783561314068,112.77999999999994,108.6921643868592
463,103.53599999999999,118.34670068016592,113.11999999999996,107.893299319834
464,106.3688,119.2534267145967,113.77999999999994,108.30657328540319
465,108.63503999999999,118.35361005206771,114.81999999999994,111.28638994793216
466,110.448032,119.62582890936204,115.77999999999993,111.93417109063782
467,118.0,120.26655011513516,115.49999999999993,110.7334498848647
468,118.0,119.07083130082499,114.79999999999993,110.52916869917486
469,111.4,120.40865404602225,115.31999999999994,110.23134595397762
470,112.76,125.2513124711547,117.05999999999995,108.86868752884519
471,114.908,127.70333275483546,118.09999999999995,108.49666724516445
472,116.6264,127.537090826647,120.31999999999996,113.10290917335293
473,118.00112,125.70706153596693,121.87999999999997,118.052938464033
474,119.100896,123.87375518981554,122.81999999999998,121.76624481018442
475,119.98071680000001,124.10245654322594,122.87999999999997,121.657543456774
476,120.74457344000001,126.53842064238461,123.49999999999997,120.46157935761534
477,121.85565875200001,133.63139188905836,125.61999999999998,117.60860811094159
478,124.1045270016,136.0022669964677,127.61999999999998,119.23773300353223
479,125.90362160128001,137.62172569936664,129.73999999999998,121.85827430063333
480,127.422897281024,136.24448866527638,130.94,125.63551133472363
481,128.6383178248192,135.05189025587583,131.48000000000002,127.9081097441242
482,129.0,134.65082572345304,131.32000000000002,127.989174276547
483,133.5,134.4438278387874,130.68,126.91617216121261
484,132.56,132.4041321288625,129.74,127.07586787113753
485,131.808,132.32506983149995,129.64000000000001,126.95493016850008
486,131.2064,134.73574858793262,128.34,121.9442514120674
487,129.46512,133.336173863437,126.02000000000001,118.703826136563
488,127.71209600000002,132.00040213393638,124.54,117.07959786606364
489,126.30967680000002,129.41280736949713,123.16000000000001,116.9071926305029
490,125.18774144000001,123.50997925303272,121.1,118.69002074696726
491,123.95019315200001,126.84288505450954,118.8,110.75711494549046
492,121.36015452160001,127.66950567610155,116.24000000000001,104.81049432389847
493,118.66812361728,127.51570999986903,112.04,96.56429000013098
494,115.014498893824,121.13238715403506,108.92,96.70761284596495
495,112.0915991150592,114.12155538755584,106.92,99.71844461244416
496,109.75327929204735,112.85168737463268,106.47999999999999,100.1083126253673
497,109.0,112.14145494451893,105.67999999999999,99.21854505548106
498,108.8,112.32547396099635,105.6,98.87452603900364
499,107.03999999999999,112.36176159409604,104.3,96.23823840590396
500,105.592,109.51977272360782,102.47999999999999,95.44022727639216
501,104.4336,104.3024990242067,101.1,97.89750097579329
502,99.8,107.51466651166739,101.78,96.04533348833262
503,101.3,110.74325954625984,103.44000000000001,96.13674045374019
504,102.7,114.16624471517606,105.74000000000001,97.31375528482396
505,104.42,114.00677871049805,107.66000000000001,101.31322128950197
506,105.796,111.68086942827937,108.92000000000003,106.1591305717207
507,106.8968,111.54950194261839,109.04000000000003,106.53049805738168
508,111.3,113.98384993349715,107.80000000000003,101.6161500665029
509,109.46,112.06515131944745,106.20000000000002,100.33484868055258
510,107.988,110.07192115786329,105.10000000000002,100.12807884213676
511,106.8104,108.21814440687622,103.80000000000003,99.38185559312383
512,105.78832,107.82645332992142,101.16000000000003,94.49354667007863
513,103.570656,107.865613822968,99.74000000000004,91.61438617703207
514,101.7965248,105.96365763020034,98.58000000000003,91.19634236979971
515,100.37721984,105.97616956240091,94.70000000000002,83.42383043759912
516,97.5,101.68733875984765,91.90000000000002,82.11266124015239
517,94.92,103.1327549834374,88.34000000000003,73.54724501656267
518,91.316,99.91404137283176,84.88000000000002,69.84595862716829
519,88.4328,93.43978378220487,78.64000000000003,63.84021621779519
520,84.00624,90.95672510311921,75.08000000000003,59.203274896880835
521,80.46499200000001,81.68456323531609,72.04000000000003,62.39543676468398
522,77.6319936,80.44106088456711,71.58000000000004,62.718939115432974
523,75.36559488,78.09709082664254,70.88000000000004,63.662909173357534
524,66.3,85.95286490780015,74.52000000000004,63.08713509219993
525,69.94,93.9035168148975,79.40000000000003,64.89648318510257
526,74.192,96.65531927776853,82.60000000000004,68.54468072223155
527,77.5936,98.73284619808803,85.96000000000004,73.18715380191205
528,80.35488,94.32718246213304,89.20000000000005,84.07281753786705
529,82.563904,93.91172191221195,90.92000000000004,87.92827808778814
530,84.6711232,94.54601864095842,91.22000000000006,87.89398135904169
531,86.35689855999999,93.83774660410123,91.62000000000005,89.40225339589887
532,93.1,95.9036484205328,90.42000000000004,84.93635157946728
533,91.56,96.11513416341698,89.50000000000006,82.88486583658313
534,90.328,94.03518079528746,88.02000000000007,82.00481920471267
535,89.3424,90.51019083506056,86.58000000000007,82.64980916493958
536,88.55392,86.1898979485472,85.70000000000007,85.21010205145295
537,87.923136,86.97979589711105,86.00000000000007,85.0202041028891
538,85.4,87.84519101777902,86.34000000000006,84.8348089822211
539,85.82000000000001,89.77042747532646,87.08000000000007,84.38957252467368
540,86.536,91.4154185256156,88.10000000000007,84.78458147438452
541,87.3488,91.37432234406918,88.70000000000007,86.02567765593096
542,87.99904,92.81922068062323,89.74000000000008,86.66077931937693
543,88.819232,94.09749902267079,90.90000000000008,87.70250097732936
544,89.7153856,97.19267747770822,92.28000000000007,87.36732252229193
545,91.03230848,99.95430607549845,93.74000000000008,87.52569392450171
546,92.405846784,99.50441633673887,95.20000000000007,90.89558366326128
547,93.50467742720001,99.36299220489039,96.22000000000006,93.07700779510972
548,94.38374194176001,98.07983049629712,96.90000000000006,95.720169503703
549,95.086993553408,98.03777548682103,96.96000000000006,95.8822245131791
550,95.6495948427264,97.30552726787104,96.76000000000006,96.21447273212908
551,96.09967587418112,97.35607017002236,96.90000000000006,96.44392982997776
552,96.45974069934489,97.18871191545,96.84000000000007,96.49128808455015
553,97.9,98.15044372872374,96.46000000000008,94.76955627127641
554,97.28,98.7686267990348,95.82000000000008,92.87137320096535
555,96.504,98.38146308831631,95.10000000000008,91.81853691168385
556,95.8632,97.14114478806081,94.52000000000008,91.89885521193935
557,95.35056,95.60554487996222,94.16000000000008,92.71445512003794
558,93.3,98.15852038620166,94.78000000000009,91.40147961379851
559,94.22,99.5470768123319,95.70000000000009,91.85292318766828
560,94.976,99.69620024712847,96.54000000000009,93.38379975287171
561,95.5808,99.67723973726706,97.3600000000001,95.04276026273314
562,96.12464,99.69443368615075,98.2600000000001,96.82556631384946
563,96.819712,99.87443368614568,98.44000000000011,97.00556631385454
564,97.3757696,102.59605825190502,99.30000000000011,96.0039417480952
565,98.36061568,105.82633066957852,100.80000000000011,95.7736693304217
566,99.688492544,112.51364613342439,103.42000000000012,94.32635386657584
567,102.0307940352,114.72706627519945,105.44000000000013,96.1529337248008
568,103.90463522816,113.7053823869113,107.20000000000012,100.69461761308894
569,105.403708182528,112.76467034904141,108.4800000000001,104.1953296509588
570,106.6029665460224,113.01641307136667,109.8400000000001,106.66358692863353
571,107.64237323681792,113.53496817523748,110.00000000000011,106.46503182476275
572,108.55389858945433,118.37707539814636,111.54000000000012,104.70292460185388
573,110.32311887156347,120.44692406212326,113.54000000000012,106.63307593787698
574,111.77849509725077,120.69629502528443,115.30000000000014,109.90370497471585
575,112.94279607780061,124.5409194794881,117.58000000000013,110.61908052051216
576,114.99423686224048,130.58366805792713,121.04000000000015,111.49633194207317
577,117.8953894897924,133.40029469121023,123.22000000000017,113.0397053087901
578,120.21631159183391,133.95396147700205,125.18000000000015,116.40603852299824
579,122.07304927346713,131.46145515052027,127.20000000000016,122.93854484948005
580,129.5,132.93510991109676,126.68000000000015,120.42489008890352
581,127.72,131.97636526680367,124.88000000000015,117.78363473319662
582,126.276,131.2466641318062,122.48000000000016,113.71333586819411
583,124.2808,128.27696989399212,120.82000000000016,113.36303010600821
584,122.68464,122.32383584948153,118.62000000000016,114.9161641505188
585,121.407712,121.97102290397355,118.50000000000016,115.02897709602676
586,116.3,122.68597541386208,118.70000000000016,114.71402458613824
587,117.34,126.34601064193157,120.52000000000017,114.69398935806876
588,118.952,128.74836700531463,121.86000000000016,114.97163299468566
589,120.3216,129.02243186157978,123.84000000000015,118.65756813842052
590,121.55728,128.184996453886,124.66000000000015,121.13500354611432
591,122.54582400000001,126.98364315509373,125.28000000000016,123.57635684490658
592,123.33665920000001,126.92364315508947,125.22000000000017,123.51635684491087
593,123.96932736000001,127.02453959997534,125.26000000000018,123.49546040002501
594,124.47546188800001,126.87601932352463,125.22000000000017,123.56398067647571
595,126.5,126.84299719272802,125.24000000000017,123.63700280727231
596,126.3,127.38193472917705,124.90000000000016,122.41806527082328
597,125.62,127.45941170813929,124.40000000000016,121.34058829186104
598,125.016,126.54741874323949,123.74000000000017,120.93258125676084
599,124.53280000000001,124.27882302007784,122.92000000000016,121.56117697992248
600,124.06624000000001,123.04303347599866,122.58000000000015,122.11696652400165
601,123.692992,123.47397732958832,122.68000000000015,121.88602267041198
602,122.2,123.87666120211881,122.86000000000016,121.8433387978815
603,122.46000000000001,124.13283421940497,123.02000000000017,121.90716578059536
604,122.668,125.00751490618481,123.54000000000016,122.07248509381552
605,123.09440000000001,125.60525407714687,124.08000000000018,122.5547459228535
606,125.2,125.66632925013761,124.02000000000018,122.37367074986275
607,123.1,126.31905239523614,124.42000000000019,122.52094760476423
608,125.5,139.62929572691397,119.68000000000018,99.73070427308639
609,125.5,137.40351934818983,118.08000000000018,98.75648065181053
610,99.8,135.70391262747842,117.30000000000018,98.89608737252196
611,104.1,134.86396392781558,116.90000000000018,98.93603607218479
612,107.53999999999999,132.86296624405645,116.14000000000019,99.4170337559439
613,110.372,125.10093447740472,120.82000000000019,116.53906552259566
614,112.9376,124.78706303118231,122.32000000000019,119.85293696881807
615,115.21008,126.640877080491,123.22000000000018,119.79912291950937
616,117.328064,127.24509259118454,124.14000000000019,121.03490740881583
617,119.02245119999999,126.9119642143527,124.90000000000018,122.88803578564766
618,120.37796096,126.9888456879024,125.56000000000017,124.13115431209795
619,121.60236876799999,130.46217327129352,126.78000000000017,123.09782672870683
620,123.36189501439999,134.17368793268867,128.22000000000017,122.26631206731167
621,125.28951601151999,140.28345928445123,130.80000000000015,121.31654071554907
622,127.95161280921599,142.10493137227633,133.18000000000015,124.25506862772399
623,130.08129024737278,145.0496233984939,136.42000000000016,127.7903766015064
624,132.60503219789823,151.46114279883196,140.26000000000016,129.05885720116837
625,136.0040257583186,162.16782160889488,145.62000000000018,129.07217839110547
626,140.76322060665487,170.08543891661603,150.52000000000015,130.95456108338428
627,145.2305764853239,179.72065933070252,157.88000000000017,136.03934066929781
628,151.02446118825912,189.84151765802125,166.12000000000015,142.39848234197905
629,157.5995689506073,205.97330335729578,176.32000000000014,146.6666966427045
630,166.19965516048583,205.69643987308467,180.98000000000013,156.2635601269156
631,173.07972412838868,202.02944320470294,183.98000000000013,165.93055679529732
632,200.6,201.67022766420715,184.32000000000014,166.96977233579312
633,195.66,202.05510863274793,184.68000000000015,167.30489136725237
634,191.708,191.1746887051945,182.14000000000016,173.1053112948058
635,175.9,200.99494868952203,185.16000000000014,169.32505131047824
636,180.36,203.90673428268332,188.46000000000012,173.01326571731693
637,183.928,203.34719521251102,192.92000000000013,182.49280478748923
638,186.7824,203.58668859645167,195.4800000000001,187.37331140354854
639,189.12592,202.10671081651668,198.0800000000001,194.0532891834835
640,191.480736,208.59536912933507,199.9600000000001,191.32463087066512
641,194.7045888,226.36335278004765,206.0800000000001,185.79664721995255
642,200.80367104,245.5140993783237,214.3000000000001,183.0859006216765
643,208.50293683200002,264.44204086745185,225.3400000000001,186.23795913254835
644,217.5423494656,293.31996504853026,241.8200000000001,190.32003495146995
645,230.69387957248,335.28553381783445,265.0600000000001,194.83446618216578
646,249.315103657984,362.93746098780196,287.2400000000001,211.54253901219832
647,266.6720829263872,361.2131883081117,301.7600000000001,242.3068116918885
648,280.5576663411098,358.9809940235055,318.7400000000001,278.49900597649474
649,293.00613307288785,358.39223629612945,332.1200000000002,305.8477637038709
650,305.4649064583103,394.4262354717129,344.9000000000002,295.3737645282875
651,321.91192516664825,436.06346341270626,361.2800000000002,286.49653658729414
652,341.4295401333186,438.89493311938463,378.9000000000002,318.9050668806158
653,360.3636321066549,456.1083471338128,398.2400000000002,340.37165286618756
654,375.5109056853239,482.7356845472283,422.86000000000024,362.9843154527722
655,395.0687245482591,594.4150551853247,462.36000000000024,330.3049448146757
656,690.9,658.4315784622117,498.56000000000023,338.68842153778866
657,690.9,656.2491600724175,528.5600000000002,400.8708399275829
658,418.4,728.637160499987,581.5000000000002,434.3628395000134
659,425.1,795.7535099346114,638.8400000000001,481.9264900653888
660,492.08000000000004,901.9861725746161,690.2400000000001,478.4938274253841
661,562.104,940.5327776519994,733.1800000000001,525.8272223480008
662,618.1232,876.9491847512312,779.7400000000001,682.530815248769
663,662.93856,878.1170054851912,809.6600000000001,741.202994514809
664,700.270848,958.4750781144294,847.2600000000002,736.0449218855711
665,749.9966784,1051.2038677809553,880.8200000000003,710.4361322190454
666,806.2173427199999,1169.1942295242134,939.5800000000003,709.965770475787
667,869.853874176,1204.4229398535963,1005.5000000000003,806.5770601464044
668,1124.4,1169.3708344397382,1026.5800000000004,883.7891655602626
669,1115.0,1161.8862961380726,1036.6000000000004,911.3137038619283
670,1072.6,1166.6889219480586,1044.2000000000003,921.711078051942
671,903.0,1192.0621601429586,1051.7000000000003,911.3378398570418
672,1149.5,1161.987201311335,1035.3400000000006,908.6927986886662
673,1149.5,1194.8627999777118,1018.8600000000006,842.8572000222895
674,632.3,1229.3622911894902,979.3600000000006,729.357708810511
675,632.3,1219.5633469203308,915.7600000000006,611.9566530796703
676,632.3,1082.6653721642574,873.9200000000006,665.1746278357439
677,682.2,1076.6213700864666,872.4000000000008,668.1786299135349
678,785.76,1090.2575992554325,882.2400000000007,674.222400744569
679,868.608,1093.5552826845917,902.2200000000008,710.88471731541
680,878.9,1026.1056774711421,938.7400000000009,851.3743225288597
681,878.9,1024.5963184205866,931.1600000000008,837.7236815794148
682,1200.0,938.2141464029096,899.5400000000006,860.8658535970917
683,1130.0,1010.749112279951,856.1400000000007,701.5308877200504
684,1043.92,996.000063371329,822.4200000000006,648.8399366286723
685,963.916,998.194302813356,750.1800000000006,502.16569718664533
686,852.8728,910.4264175077988,711.0000000000007,511.5735824922026
687,764.03824,797.6251443974636,657.8200000000006,518.0148556025376
688,732.0,773.6066862251871,638.4000000000005,503.19331377481404
689,732.0,714.2696151479522,616.4400000000005,518.6103848520488
690,669.6,707.5774229162478,634.2400000000005,560.9025770837532
691,669.6,660.2182881509459,623.3000000000005,586.3817118490551
692,408.7,744.2616299985931,651.5000000000006,558.738370001408
693,475.21999999999997,767.1514853751704,673.7400000000006,580.3285146248307
694,531.716,768.2016776638316,689.5200000000007,610.8383223361698
695,576.9128000000001,766.5738468379444,704.3000000000005,642.0261531620566
696,613.07024,751.4628442752911,722.2800000000004,693.0971557247098
697,641.9961920000001,744.3094752903463,719.8200000000004,695.3305247096545
698,665.1369536000001,753.4483900750366,724.1000000000004,694.7516099249641
699,683.6495628800001,779.2847495968045,738.9000000000003,698.5152504031961
700,701.919650304,820.9341354481768,758.4600000000003,695.9858645518237
701,723.9557202432001,837.5344133070203,771.3800000000003,705.2255866929804
702,741.5845761945601,915.9443164746775,806.6400000000003,697.3356835253231
703,774.0676609556481,969.8624682179797,845.4800000000002,721.0975317820208
704,950.0,966.2833604961902,848.6800000000003,731.0766395038104
705,950.0,966.1651907751872,851.9600000000003,737.7548092248134
706,928.7,964.8538619132358,861.6000000000001,758.3461380867644
707,897.1600000000001,942.7854712229754,847.7400000000001,752.6945287770249
708,771.0,908.91473342257,840.22,771.5252665774301
709,796.86,915.3744561290187,859.6400000000001,803.9055438709815
710,817.548,918.2404453959014,857.6200000000001,796.9995546040989
711,900.3,918.5590115849706,853.0,787.4409884150294
712,883.26,918.5568276791691,854.0,789.4431723208309
713,869.628,890.0653393709397,839.4200000000001,788.7746606290605
714,858.7224,853.2387871362525,819.6,785.9612128637475
715,847.1,853.1164299362032,815.92,778.7235700637967
716,835.48,854.5424420267773,816.54,778.5375579732226
717,789.0,845.0638701230515,813.28,781.4961298769484
718,831.0,840.4053471157556,810.48,780.5546528842444
719,831.0,836.085962828254,814.08,792.0740371717461
720,824.7,834.2690530708339,817.32,800.3709469291662
721,820.0,835.8447686080054,807.7,779.5552313919947
722,820.0,828.903852285541,805.0200000000001,781.1361477144592
723,731.0,828.7949659114091,804.96,781.125034088591
724,731.0,838.1810902115708,795.6200000000001,753.0589097884294
725,731.0,828.8101269033039,791.3800000000001,753.9498730966964
726,749.58,831.5533035442426,795.0000000000001,758.4466964557577
727,764.4440000000001,828.6161651161211,793.7800000000001,758.943834883879
728,776.3352000000001,823.8821222767358,791.8400000000001,759.7978777232645
729,785.4,815.8733063426936,802.7,789.5266936573065
730,791.8,817.2211110574533,805.7,794.1788889425468
731,798.2199999999999,819.3605605643776,808.3000000000001,797.2394394356226
732,823.9,823.5988813967342,805.72,787.8411186032658
733,817.3199999999999,833.1424107883154,800.0400000000001,766.9375892116848
734,808.0,849.0863916947053,781.1200000000001,713.1536083052949
735,793.0,848.1720202960821,757.1200000000001,666.0679797039181
736,769.8,813.1437978698406,736.5200000000001,659.8962021301596
737,751.24,775.0731923752604,719.5800000000002,664.0868076247399
738,642.0,739.795977359867,697.0400000000002,654.2840226401333
739,642.0,726.4585886601533,690.0400000000002,653.6214113398471
740,761.7,736.4801354635199,678.9000000000002,621.3198645364805
741,735.36,722.5336470312456,673.3000000000002,624.0663529687548
742,724.0,700.426954265725,662.7200000000001,625.0130457342752
743,724.0,710.7725819451398,652.5400000000002,594.3074180548606
744,692.24,699.0703850684376,648.3000000000002,597.5296149315627
745,666.832,699.4246695131056,647.0400000000002,594.6553304868947
746,663.8,676.2408097082734,636.7200000000001,597.1991902917268
747,660.0,677.7288400881062,621.8200000000002,565.9111599118942
748,641.04,684.7726489991559,613.8200000000002,542.8673510008445
749,633.0,650.6992885325242,600.1000000000001,549.5007114674761
750,548.5,645.3145509390175,598.3000000000002,551.2854490609828
751,624.1,625.6542183419192,584.7000000000002,543.7457816580811
752,624.1,641.8020034057226,571.9200000000002,502.03799659427773
753,597.3,644.8707405520258,574.7200000000001,504.56925944797445
754,594.5,638.9947865285653,571.4800000000001,503.9652134714349
755,594.5,608.8334879318007,560.6800000000001,512.5265120681994
756,592.5,610.3812154771351,561.8400000000001,513.2987845228652
757,590.3,587.3793057099774,570.9600000000002,554.5406942900229
758,425.0,659.0208097676536,586.1600000000001,513.2991902323465
759,477.0,700.6996175307597,603.9600000000002,507.2203824692405
760,518.6,727.180519658801,625.9600000000002,524.7394803411993
761,551.88,729.9862236142997,644.9200000000001,559.8537763857005
762,578.504,694.7147186122053,657.0000000000001,619.285281387795
763,599.8032000000001,699.0685437352773,648.22,597.3714562647227
764,600.2,688.9386432378054,638.82,588.7013567621947
765,600.2,663.4614846860549,626.82,590.1785153139452
766,609.4,623.427608234949,617.22,611.012391765051
767,612.8,650.445652225574,623.0200000000001,595.5943477744262
768,613.5,657.7917796647931,628.6000000000001,599.4082203352071
769,615.0,658.5879406838847,630.4000000000001,602.2120593161155
770,629.0,660.0505240387163,635.72,611.3894759612838
771,630.0,653.3190587909058,639.72,626.1209412090942
772,685.0,648.1790587908804,634.5800000000002,620.9809412091199
773,672.8,646.0219800766516,629.8600000000001,613.6980199233486
774,660.42,648.1505771766517,626.0600000000002,603.9694228233486
775,650.516,649.1356135555742,614.4400000000002,579.7443864444261
776,639.2,643.9882226786514,601.2000000000002,558.411777321349
777,639.2,634.1698767181183,588.3400000000001,542.510123281882
778,621.36,614.4193647260919,577.9000000000002,541.3806352739085
779,607.088,596.1442420232368,573.7000000000002,551.2557579767636
780,595.6704,595.3468448756889,573.4000000000002,551.4531551243115
781,550.0,605.624321373679,578.6400000000001,551.6556786263212
782,595.0,636.9301522876801,566.3400000000001,495.7498477123201
783,595.0,642.1778928323531,552.5800000000002,462.98210716764714
784,589.3,624.1381201824069,532.9600000000003,441.7818798175937
785,569.4399999999999,598.5921426712632,509.3800000000002,420.1678573287372
786,543.632,518.9416351850635,480.7800000000002,442.61836481493685
787,522.9856,511.8297294519548,477.6400000000002,443.45027054804564
788,506.46848,503.31205941020255,466.8200000000003,430.327940589798
789,492.334784,486.32514888845736,458.2000000000003,430.0748511115432
790,490.5,483.4006780788381,455.3800000000003,427.35932192116246
791,476.8,485.19583005361915,457.1400000000003,429.0841699463815
792,465.84000000000003,462.9113070875372,451.32000000000033,439.7286929124635
793,422.0,461.89809502193765,453.50000000000034,445.10190497806303
794,430.32,461.89809502193765,453.50000000000034,445.10190497806303
795,436.976,464.1872064066174,452.00000000000034,439.8127935933833
796,463.6,498.2343600014611,433.8400000000003,369.44563999853955
797,455.0,488.43590192657496,426.3600000000003,364.28409807342564
798,440.2,474.1144457657231,418.52000000000027,362.92555423427746
799,430.0,456.53638247668755,409.60000000000025,362.66361752331295
800,325.0,469.872133539107,412.90000000000026,355.92786646089354
801,352.8,524.0524436641894,441.90000000000026,359.74755633581117
802,385.24,561.070934465268,463.10000000000025,365.1290655347325
803,412.752,568.0084772569161,480.24000000000024,392.4715227430844
804,434.7616,541.8872053636866,497.50000000000017,453.1127946363138
805,452.36928,528.8554507965441,506.70000000000016,484.5445492034562
806,466.455424,527.6863677711738,506.20000000000016,484.71363222882655
807,477.7243392,515.9586909002842,501.14000000000016,486.3213090997162
808,486.73947136,516.8142801119869,498.6000000000002,480.3857198880135
809,522.8,516.8622706015965,498.54000000000013,480.2177293984037
810,514.24,514.1918395514333,497.04000000000013,479.888160448567
811,507.392,514.0998548617044,486.54000000000013,458.9801451382958
812,497.5,511.3087750771966,478.94000000000017,446.57122492280376
813,494.4,511.5627098360568,469.64000000000016,427.7172901639435
814,483.82,500.04636405119624,461.20000000000016,422.3536359488041
815,473.656,468.53996007975366,448.50000000000017,428.4600399202467
816,465.2248,462.71081871080884,446.1600000000002,429.60918128919155
817,431.5,462.71081871080884,446.1600000000002,429.60918128919155
818,437.8,465.19182491484054,448.56000000000023,431.9281750851599
819,463.0,464.9300195858282,447.06000000000023,429.1899804141723
820,459.6,466.1951411029595,446.4400000000002,426.68485889704095
821,453.86,467.0242830445477,442.1800000000003,417.3357169554529
822,448.38800000000003,455.7457016396961,436.3800000000003,417.01429836030445
823,419.8,443.4885454398566,433.2800000000003,423.07145456014405
824,419.8,445.3231601904383,433.74000000000035,422.1568398095624
825,425.58,451.30240695337284,436.76000000000033,422.2175930466278
826,430.864,455.96243373000084,441.58000000000027,427.1975662699997
827,452.3,455.10853380990073,441.9800000000003,428.85146619009987
828,452.3,455.1150853942109,442.3800000000003,429.64491460578967
829,449.6,454.61590641830236,441.2800000000003,427.94409358169827
830,445.78000000000003,453.7369980943391,440.8800000000003,428.02300190566143
831,444.0,447.39652205645007,439.0600000000003,430.7234779435505
832,444.0,445.70763555631333,441.12000000000035,436.53236444368736
833,430.5,445.99463965002485,441.5200000000003,437.0453603499758
834,433.0,445.1866600656276,441.82000000000033,438.45333993437305
835,443.0,443.96553651980565,440.82000000000033,437.674463480195
836,423.8,476.1493953668397,447.62000000000035,419.090604633161
837,423.8,490.88704903740717,454.6800000000004,418.47295096259364
838,435.04,515.879409845837,466.7400000000004,417.60059015416385
839,449.432,530.4092075446109,480.88000000000045,431.35079245539
840,465.5056,521.395800114101,493.54000000000053,465.6841998859001
841,478.36448,570.330645953869,511.5800000000005,452.8293540461321
842,497.091584,596.0809320142108,531.0600000000005,466.0390679857902
843,507.8,608.2061632233602,544.6000000000005,480.9938367766407
844,522.26,614.4111356660181,558.1000000000005,501.7888643339829
845,533.828,579.8479957936686,572.2400000000005,564.6320042063323
846,543.0824,629.2414221194213,584.8000000000004,540.3585778805796
847,560.26592,655.0159757642235,596.9200000000003,538.8240242357771
848,575.3327360000001,674.0712279586819,612.2200000000004,550.3687720413188
849,597.7261888,694.6654017111221,630.7200000000004,566.7745982888787
850,615.64095104,693.5589769817667,652.7000000000004,611.8410230182341
851,623.9,691.0255550971111,657.3600000000004,623.6944449028896
852,637.9,688.5910879488714,662.9000000000003,637.2089120511292
853,640.0,686.5825385248467,664.6000000000004,642.6174614751541
854,693.9,684.7315655050257,663.3000000000004,641.8684344949751
855,684.48,668.3933815723076,659.1800000000003,649.966618427693
856,676.944,667.8700891788795,659.4600000000003,651.049910821121
857,670.9151999999999,665.9669165970383,657.5200000000002,649.0730834029621
858,666.0921599999999,672.6104472361418,653.9400000000002,635.2695527638585
859,663.0,691.3105455041386,639.3400000000001,587.3694544958616
860,657.3,685.3549513759644,623.4000000000001,561.4450486240357
861,640.1,676.5815333902432,603.5400000000001,530.498466609757
862,621.14,642.569099002576,587.0200000000001,531.4709009974242
863,605.972,600.0347293825314,575.6000000000001,551.1652706174689
864,545.3,619.6370545089605,580.46,541.2829454910395
865,559.0999999999999,632.8053261558232,586.24,539.6746738441768
866,571.4999999999999,630.3068030358588,595.76,561.2131969641412
867,581.42,625.8639747759254,601.76,577.6560252240746
868,589.356,617.3748837974624,606.08,594.7851162025377
869,591.0,613.0942287674718,604.7800000000001,596.4657712325284
870,592.2,608.1027771080979,602.3400000000001,596.5772228919024
871,621.1,612.7979102847198,599.4000000000002,586.0020897152806
872,613.88,620.8917366758378,592.8200000000002,564.7482633241625
873,604.724,616.6206096640794,588.0800000000002,559.5393903359209
874,568.1,615.4316750486353,587.7600000000002,560.0883249513652
875,572.0,615.8646309690694,587.9200000000002,559.975369030931
876,579.7,621.8066659405692,591.2000000000002,560.5933340594311
877,585.86,645.428392690262,605.5800000000002,565.7316073097384
878,597.888,662.1185700423297,620.1600000000002,578.2014299576707
879,605.5,672.5681290730247,628.5000000000002,584.4318709269758
880,616.8,671.4986880215035,637.2000000000003,602.901311978497
881,625.8399999999999,655.8861464644781,642.9000000000002,629.9138535355223
882,628.5,657.6044904141606,640.9000000000002,624.1955095858398
883,628.5,651.4655607779093,637.4000000000002,623.3344392220911
884,662.0,645.3437730252291,632.6200000000001,619.8962269747711
885,652.6,638.7419926403358,627.6000000000001,616.4580073596645
886,644.3000000000001,636.5130013699791,625.2000000000002,613.8869986300213
887,637.6600000000001,636.3784057132918,621.2000000000002,606.0215942867085
888,631.8280000000001,630.5172055233717,619.6400000000001,608.7627944766285
889,608.5,631.6514426320466,620.0400000000002,608.4285573679538
890,609.9,632.9989038278305,621.1400000000001,609.2810961721697
891,613.92,633.4299957804838,621.5800000000002,609.7300042195166
892,616.0,627.5686217975808,623.7600000000002,619.9513782024196
893,631.7,626.7249191449548,622.8600000000002,618.9950808550457
894,631.7,628.1412901545149,623.1800000000002,618.2187098454855
895,631.7,629.9665753915551,623.8800000000002,617.7934246084453
896,631.1,630.4233547602734,624.4600000000003,618.4966452397272
897,627.6800000000001,631.0965900830698,624.0600000000002,617.0234099169305
898,627.2,631.3240255860984,623.8200000000003,616.3159744139022
899,605.0,631.288543356019,620.8200000000003,610.3514566439816
900,605.0,626.9698477450677,618.7600000000002,610.5501522549328
901,624.0,628.1057868378525,613.7600000000002,599.4142131621479
902,618.6,627.2853212339497,609.5800000000002,591.8746787660506
903,616.9,622.2415150870079,604.4200000000003,586.5984849129927
904,611.56,618.4646689652667,600.0000000000002,581.5353310347338
905,607.2479999999999,603.8628538848271,593.8400000000003,583.8171461151734
906,599.9984,604.5475109004823,588.7800000000003,573.0124890995183
