,Date,High,Low,Price,SAR,Upper Band,Middle Band,Lower Band
340,7-Jan-13,13.6,13.6,13.6,13.3976,13.62,13.46,13.3
341,8-Jan-13,13.7,13.7,13.7,13.4,13.75323808,13.52,13.28676192
342,9-Jan-13,13.8,13.8,13.8,13.46,13.9,13.58,13.26
343,10-Jan-13,14.1,14.1,14.1,13.528,14.18303348,13.72,13.25696652
344,11-Jan-13,14.1,14.1,14.1,13.6424,14.27182521,13.86,13.44817479
345,12-Jan-13,14.2,14.2,14.2,13.73392,14.36781439,13.98,13.59218561
346,13-Jan-13,14.1,14.1,14.1,13.827136,14.3312932,14.06,13.7887068
347,14-Jan-13,14.3,14.3,14.3,13.9017088,14.32,14.16,14
348,15-Jan-13,14.3,14.3,14.3,13.98136704,14.37888544,14.2,14.02111456
349,16-Jan-13,14.7,14.7,14.7,14.04509363,14.72792156,14.32,13.91207844
350,17-Jan-13,15.5,15.5,15.5,14.17607491,15.57919968,14.58,13.58080032
351,18-Jan-13,15.7,15.7,15.7,14.44085992,16.08659176,14.9,13.71340824
352,19-Jan-13,15.6,15.6,15.6,14.69268794,16.27427106,15.16,14.04572894
353,20-Jan-13,15.7,15.7,15.7,14.89415035,16.19471849,15.44,14.68528151
354,21-Jan-13,16.8,16.8,16.8,15.05532028,16.81163018,15.86,14.90836982
355,22-Jan-13,17.3,17.3,17.3,15.40425623,17.61370011,16.22,14.82629989
356,23-Jan-13,17.5,17.5,17.5,15.78340498,18.16694675,16.58,14.99305325
357,24-Jan-13,16.9,16.9,16.9,16.12672398,18.08963995,16.84,15.59036005
358,25-Jan-13,17.4,17.4,17.4,16.40137919,17.73713553,17.18,16.62286447
359,26-Jan-13,17.9,17.9,17.9,16.62110335,18.04498062,17.4,16.75501938
360,27-Jan-13,17.8,17.8,17.8,16.87688268,18.20427267,17.5,16.79572733
361,28-Jan-13,18.7,18.7,18.7,17.08150614,18.93063009,17.74,16.54936991
362,29-Jan-13,19.5,19.5,19.5,17.40520492,19.75986666,18.26,16.76013334
363,30-Jan-13,19.7,19.7,19.7,17.82416393,20.29175062,18.72,17.14824938
364,31-Jan-13,20.4,20.4,20.4,18.19933115,21.00616908,19.22,17.43383092
365,1-Feb-13,20.5,20.5,20.5,18.63946492,21.07209756,19.76,18.44790244
366,2-Feb-13,19.6,19.6,19.6,19.01157193,20.78474848,19.94,19.09525152
367,3-Feb-13,20.6,20.6,20.6,19.30925755,21.00474848,20.16,19.31525152
368,4-Feb-13,20.4,20.4,20.4,19.56740604,21.01554175,20.3,19.58445825
369,5-Feb-13,20.6,20.6,20.6,19.77392483,21.09471849,20.34,19.58528151
370,6-Feb-13,21.2,21.2,21.2,19.93913986,21.5107279,20.48,19.4492721
371,7-Feb-13,22.1,22.1,22.1,20.19131189,22.22193398,20.98,19.73806602
372,8-Feb-13,22.7,22.7,22.7,20.57304951,23.15727061,21.4,19.64272939
373,9-Feb-13,23.6,23.6,23.6,20.99843961,24.16640542,22.04,19.91359458
374,10-Feb-13,24,24,24,21.51875169,24.7414846,22.72,20.6985154
375,11-Feb-13,24.6,24.6,24.6,22.01500135,25.19332094,23.4,21.60667906
376,12-Feb-13,25.2,25.2,25.2,22.53200108,25.72833252,24.02,22.31166748
377,13-Feb-13,24.2,24.2,24.2,23.06560086,25.41105454,24.32,23.22894546
378,14-Feb-13,27.2,27.2,27.2,23.49248069,27.35032465,25.04,22.72967535
379,15-Feb-13,27.1,27.1,27.1,24.2,28.17586963,25.66,23.14413037
380,16-Feb-13,27.2,27.2,27.2,24.8,28.6792799,26.18,23.6807201
381,17-Feb-13,26.8,26.8,26.8,25.28,28.81862028,26.5,24.18137972
382,18-Feb-13,27,27,27,25.664,27.35933259,27.06,26.76066741
383,19-Feb-13,29.4,29.4,29.4,25.9712,29.41833261,27.5,25.58166739
384,20-Feb-13,29.6,29.6,29.6,26.65696,30.4657656,28,25.5342344
385,21-Feb-13,29.8,29.8,29.8,27.245568,31.18052626,28.52,25.85947374
386,22-Feb-13,30.3,30.3,30.3,27.7564544,31.51921726,29.22,26.92078274
387,23-Feb-13,29.8,29.8,29.8,28.26516352,30.37866518,29.78,29.18133482
388,24-Feb-13,29.9,29.9,29.9,28.67213082,30.34303348,29.88,29.41696652
389,25-Feb-13,30.4,30.4,30.4,28.99770465,30.55536395,30.04,29.52463605
390,26-Feb-13,31.1,31.1,31.1,29.27816372,31.22086915,30.3,29.37913085
391,27-Feb-13,30.9,30.9,30.9,29.64253098,31.4584604,30.42,29.3815396
392,28-Feb-13,33.4,33.4,33.4,29.93402478,33.54865107,31.14,28.73134893
393,1-Mar-13,34.5,34.5,34.5,30.62721983,35.25649808,32.06,28.86350192
394,2-Mar-13,34.3,34.3,34.3,31.40177586,35.93735371,32.84,29.74264629
395,3-Mar-13,34.5,34.5,34.5,32.02142069,36.26342851,33.52,30.77657149
396,4-Mar-13,36.2,36.2,36.2,32.51713655,36.39284307,34.58,32.76715693
397,5-Mar-13,40.3,40.3,40.3,33.25370924,40.51297705,35.96,31.40702295
398,6-Mar-13,41,41,41,34.66296739,42.96837981,37.26,31.55162019
399,7-Mar-13,42,42,42,35.93037391,44.63643727,38.8,32.96356273
400,8-Mar-13,44.2,44.2,44.2,37.14429913,45.98839023,40.74,35.49160977
401,9-Mar-13,46.8,46.8,46.8,38.5554393,47.59894503,42.86,38.12105497
402,10-Mar-13,46,46,46,40.20435144,48.46138992,44,39.53861008
403,11-Mar-13,48.4,48.4,48.4,41.52348116,49.88799274,45.48,41.07200726
404,12-Mar-13,44.3,44.3,44.3,42.89878492,49.10379519,45.94,42.77620481
405,13-Mar-13,46.9,46.9,46.9,43.99902794,49.15551864,46.48,43.80448136
406,14-Mar-13,47.2,47.2,47.2,44.3,49.29232502,46.56,43.82767498
407,15-Mar-13,47,47,47,45.12,49.44506983,46.76,44.07493017
408,16-Mar-13,47,47,47,45.776,48.66869824,46.48,44.29130176
409,17-Mar-13,47.4,47.4,47.4,46.3008,47.45777088,47.1,46.74222912
410,18-Mar-13,51.6,51.6,51.6,46.72064,51.61233817,48.04,44.46766183
411,19-Mar-13,59.1,59.1,59.1,47.4,59.76871114,50.42,41.07128886
412,20-Mar-13,64.5,64.5,64.5,49.74,67.61811666,53.92,40.22188334
413,21-Mar-13,70.8,70.8,70.8,52.692,75.61063496,58.68,41.74936504
414,22-Mar-13,69.9,69.9,69.9,56.3136,77.48267108,63.18,48.87732892
415,23-Mar-13,64.3,64.3,64.3,59.21088,74.23389453,65.72,57.20610547
416,24-Mar-13,71.5,71.5,71.5,61.528704,74.48903808,68.2,61.91096192
417,25-Mar-13,73.6,73.6,73.6,63.5229632,76.23919609,70.02,63.80080391
418,26-Mar-13,78.5,78.5,78.5,65.53837056,80.84620482,71.56,62.27379518
419,27-Mar-13,88.9,88.9,88.9,68.13069645,91.69430745,75.36,59.02569255
420,28-Mar-13,86.2,86.2,86.2,72.28455716,93.38615697,79.74,66.09384303
421,29-Mar-13,90.5,90.5,90.5,75.60764573,96.45362072,83.54,70.62637928
422,30-Mar-13,92.2,92.2,92.2,78.58611658,96.87049426,87.26,77.64950574
423,31-Mar-13,93,93,93,81.30889327,95.02719632,90.16,85.29280368
424,1-Apr-13,104,104,104,83.64711461,104.97722,93.18,81.38277999
425,2-Apr-13,118,118,118,87.71769169,120.3059722,99.54,78.77402783
426,3-Apr-13,135,135,135,93.77415335,140.919803,108.44,75.96019704
427,4-Apr-13,132.1,132.1,132.1,102.0193227,148.6234532,116.42,84.21654677
428,5-Apr-13,142.3,142.3,142.3,108.6154581,153.5784688,126.28,98.98153118
429,6-Apr-13,142.6,142.6,142.6,115.3523665,151.9657452,134,116.0342548
430,7-Apr-13,162.3,162.3,162.3,120.8018932,163.947475,142.86,121.772525
431,8-Apr-13,187.5,187.5,187.5,129.1015146,192.7102427,153.36,114.0097573
432,9-Apr-13,230,230,230,140.7812117,238.9119456,172.94,106.9680544
433,10-Apr-13,165,165,165,158.6249693,237.2231034,177.48,117.7368966
434,11-Apr-13,124.9,124.9,124.9,230,242.9149636,173.94,104.9650364
435,12-Apr-13,117,117,117,208.98,248.0337756,164.88,81.72622438
436,13-Apr-13,93,93,93,190.584,241.9475278,145.98,50.01247216
437,14-Apr-13,90,90,90,171.0672,172.1398227,117.98,63.82017725
438,15-Apr-13,82.4,82.4,82.4,154.85376,134.4098042,101.46,68.51019575
439,16-Apr-13,68.4,68.4,68.4,140.363008,121.9366203,90.16,58.38337966
440,17-Apr-13,93.1,93.1,93.1,125.9704064,104.0606424,85.38,66.69935761
441,18-Apr-13,109,109,109,114.4563251,115.1859843,88.58,61.97401571
442,19-Apr-13,118.5,118.5,118.5,68.4,130.2309444,94.28,58.32905565
443,20-Apr-13,126.6,126.6,126.6,78.42,144.3831361,103.12,61.85686391
444,21-Apr-13,119.2,119.2,119.2,88.056,136.3497724,113.28,90.21022757
445,22-Apr-13,127.4,127.4,127.4,95.7648,133.4700263,120.14,106.8099737
446,23-Apr-13,143.5,143.5,143.5,102.09184,145.0544831,127.04,109.0255169
447,24-Apr-13,154.2,154.2,154.2,110.373472,159.7219341,134.18,108.6380659
448,25-Apr-13,141.7,141.7,141.7,119.1387776,162.0029031,137.2,112.3970969
449,26-Apr-13,136.9,136.9,136.9,126.1510221,158.2308433,140.74,123.2491567
450,27-Apr-13,128,128,128,154.2,157.9875684,140.86,123.7324316
451,28-Apr-13,134.4,134.4,134.4,148.96,156.5874671,139.04,121.4925329
452,29-Apr-13,144,144,144,144.768,148.2733314,137,125.7266686
453,30-Apr-13,139.2,139.2,139.2,144,147.0966032,136.5,125.9033968
454,1-May-13,116.4,116.4,116.4,144,151.586662,132.4,113.213338
455,2-May-13,106.3,106.3,106.3,139.2,156.7351739,128.06,99.38482607
456,3-May-13,98.1,98.1,98.1,132.62,156.8188839,120.8,84.78111606
457,4-May-13,112.9,112.9,112.9,125.716,142.1833042,114.58,86.97669585
458,5-May-13,116,116,116,120.1928,123.8152153,109.94,96.06478469
459,6-May-13,112.3,112.3,112.3,116,121.804731,109.12,96.43526902
460,7-May-13,109.6,109.6,109.6,116,122.1486054,109.78,97.41139458
461,8-May-13,113.2,113.2,113.2,98.1,116.8890097,112.8,108.7109903
462,9-May-13,112.8,112.8,112.8,101.12,116.8678356,112.78,108.6921644
463,10-May-13,117.7,117.7,117.7,103.536,118.3467007,113.12,107.8932993
464,11-May-13,115.6,115.6,115.6,106.3688,119.2534267,113.78,108.3065733
465,12-May-13,114.8,114.8,114.8,108.63504,118.3536101,114.82,111.2863899
466,13-May-13,118,118,118,110.448032,119.6258289,115.78,111.9341711
467,14-May-13,111.4,111.4,111.4,118,120.2665501,115.5,110.7334499
468,15-May-13,114.2,114.2,114.2,118,119.0708313,114.8,110.5291687
469,16-May-13,118.2,118.2,118.2,111.4,120.408654,115.32,110.231346
470,17-May-13,123.5,123.5,123.5,112.76,125.2513125,117.06,108.8686875
471,18-May-13,123.2,123.2,123.2,114.908,127.7033328,118.1,108.4966672
472,19-May-13,122.5,122.5,122.5,116.6264,127.5370908,120.32,113.1029092
473,20-May-13,122,122,122,118.00112,125.7070615,121.88,118.0529385
474,21-May-13,122.9,122.9,122.9,119.100896,123.8737552,122.82,121.7662448
475,22-May-13,123.8,123.8,123.8,119.9807168,124.1024565,122.88,121.6575435
476,23-May-13,126.3,126.3,126.3,120.7445734,126.5384206,123.5,120.4615794
477,24-May-13,133.1,133.1,133.1,121.8556588,133.6313919,125.62,117.6086081
478,25-May-13,132,132,132,124.104527,136.002267,127.62,119.237733
479,26-May-13,133.5,133.5,133.5,125.9036216,137.6217257,129.74,121.8582743
480,27-May-13,129.8,129.8,129.8,127.4228973,136.2444887,130.94,125.6355113
481,28-May-13,129,129,129,128.6383178,135.0518903,131.48,127.9081097
482,29-May-13,132.3,132.3,132.3,129,134.6508257,131.32,127.9891743
483,30-May-13,128.8,128.8,128.8,133.5,134.4438278,130.68,126.9161722
484,31-May-13,128.8,128.8,128.8,132.56,132.4041321,129.74,127.0758679
485,1-Jun-13,129.3,129.3,129.3,131.808,132.3250698,129.64,126.9549302
486,2-Jun-13,122.5,122.5,122.5,131.2064,134.7357486,128.34,121.9442514
487,3-Jun-13,120.7,120.7,120.7,129.46512,133.3361739,126.02,118.7038261
488,4-Jun-13,121.4,121.4,121.4,127.712096,132.0004021,124.54,117.0795979
489,5-Jun-13,121.9,121.9,121.9,126.3096768,129.4128074,123.16,116.9071926
490,6-Jun-13,119,119,119,125.1877414,123.5099793,121.1,118.6900207
491,7-Jun-13,111,111,111,123.9501932,126.8428851,118.8,110.7571149
492,8-Jun-13,107.9,107.9,107.9,121.3601545,127.6695057,116.24,104.8104943
493,9-Jun-13,100.4,100.4,100.4,118.6681236,127.51571,112.04,96.56429
494,10-Jun-13,106.3,106.3,106.3,115.0144989,121.1323872,108.92,96.70761285
495,11-Jun-13,109,109,109,112.0915991,114.1215554,106.92,99.71844461
496,12-Jun-13,108.8,108.8,108.8,109.7532793,112.8516874,106.48,100.1083126
497,13-Jun-13,103.9,103.9,103.9,109,112.1414549,105.68,99.21854506
498,14-Jun-13,100,100,100,108.8,112.325474,105.6,98.87452604
499,15-Jun-13,99.8,99.8,99.8,107.04,112.3617616,104.3,96.23823841
500,16-Jun-13,99.9,99.9,99.9,105.592,109.5197727,102.48,95.44022728
501,17-Jun-13,101.9,101.9,101.9,104.4336,104.302499,101.1,97.89750098
502,18-Jun-13,107.3,107.3,107.3,99.8,107.5146665,101.78,96.04533349
503,19-Jun-13,108.3,108.3,108.3,101.3,110.7432595,103.44,96.13674045
504,20-Jun-13,111.3,111.3,111.3,102.7,114.1662447,105.74,97.31375528
505,21-Jun-13,109.5,109.5,109.5,104.42,114.0067787,107.66,101.3132213
506,22-Jun-13,108.2,108.2,108.2,105.796,111.6808694,108.92,106.1591306
507,23-Jun-13,107.9,107.9,107.9,106.8968,111.5495019,109.04,106.5304981
508,24-Jun-13,102.1,102.1,102.1,111.3,113.9838499,107.8,101.6161501
509,25-Jun-13,103.3,103.3,103.3,109.46,112.0651513,106.2,100.3348487
510,26-Jun-13,104,104,104,107.988,110.0719212,105.1,100.1280788
511,27-Jun-13,101.7,101.7,101.7,106.8104,108.2181444,103.8,99.38185559
512,28-Jun-13,94.7,94.7,94.7,105.78832,107.8264533,101.16,94.49354667
513,29-Jun-13,95,95,95,103.570656,107.8656138,99.74,91.61438618
514,30-Jun-13,97.5,97.5,97.5,101.7965248,105.9636576,98.58,91.19634237
515,1-Jul-13,84.6,84.6,84.6,100.3772198,105.9761696,94.7,83.42383044
516,2-Jul-13,87.7,87.7,87.7,97.5,101.6873388,91.9,82.11266124
517,3-Jul-13,76.9,76.9,76.9,94.92,103.132755,88.34,73.54724502
518,4-Jul-13,77.7,77.7,77.7,91.316,99.91404137,84.88,69.84595863
519,5-Jul-13,66.3,66.3,66.3,88.4328,93.43978378,78.64,63.84021622
520,6-Jul-13,66.8,66.8,66.8,84.00624,90.9567251,75.08,59.2032749
521,7-Jul-13,72.5,72.5,72.5,80.464992,81.68456324,72.04,62.39543676
522,8-Jul-13,74.6,74.6,74.6,77.6319936,80.44106088,71.58,62.71893912
523,9-Jul-13,74.2,74.2,74.2,75.36559488,78.09709083,70.88,63.66290917
524,10-Jul-13,84.5,84.5,84.5,66.3,85.95286491,74.52,63.08713509
525,11-Jul-13,91.2,91.2,91.2,69.94,93.90351681,79.4,64.89648319
526,12-Jul-13,88.5,88.5,88.5,74.192,96.65531928,82.6,68.54468072
527,13-Jul-13,91.4,91.4,91.4,77.5936,98.7328462,85.96,73.1871538
528,14-Jul-13,90.4,90.4,90.4,80.35488,94.32718246,89.2,84.07281754
529,15-Jul-13,93.1,93.1,93.1,82.563904,93.91172191,90.92,87.92827809
530,16-Jul-13,92.7,92.7,92.7,84.6711232,94.54601864,91.22,87.89398136
531,17-Jul-13,90.5,90.5,90.5,86.35689856,93.8377466,91.62,89.4022534
532,18-Jul-13,85.4,85.4,85.4,93.1,95.90364842,90.42,84.93635158
533,19-Jul-13,85.8,85.8,85.8,91.56,96.11513416,89.5,82.88486584
534,20-Jul-13,85.7,85.7,85.7,90.328,94.0351808,88.02,82.0048192
535,21-Jul-13,85.5,85.5,85.5,89.3424,90.51019084,86.58,82.64980916
536,22-Jul-13,86.1,86.1,86.1,88.55392,86.18989795,85.7,85.21010205
537,23-Jul-13,86.9,86.9,86.9,87.923136,86.9797959,86,85.0202041
538,24-Jul-13,87.5,87.5,87.5,85.4,87.84519102,86.34,84.83480898
539,25-Jul-13,89.4,89.4,89.4,85.82,89.77042748,87.08,84.38957252
540,26-Jul-13,90.6,90.6,90.6,86.536,91.41541853,88.1,84.78458147
541,27-Jul-13,89.1,89.1,89.1,87.3488,91.37432234,88.7,86.02567766
542,28-Jul-13,92.1,92.1,92.1,87.99904,92.81922068,89.74,86.66077932
543,29-Jul-13,93.3,93.3,93.3,88.819232,94.09749902,90.9,87.70250098
544,30-Jul-13,96.3,96.3,96.3,89.7153856,97.19267748,92.28,87.36732252
545,31-Jul-13,97.9,97.9,97.9,91.03230848,99.95430608,93.74,87.52569392
546,1-Aug-13,96.4,96.4,96.4,92.40584678,99.50441634,95.2,90.89558366
547,2-Aug-13,97.2,97.2,97.2,93.50467743,99.3629922,96.22,93.0770078
548,3-Aug-13,96.7,96.7,96.7,94.38374194,98.0798305,96.9,95.7201695
549,4-Aug-13,96.6,96.6,96.6,95.08699355,98.03777549,96.96,95.88222451
550,5-Aug-13,96.9,96.9,96.9,95.64959484,97.30552727,96.76,96.21447273
551,6-Aug-13,97.1,97.1,97.1,96.09967587,97.35607017,96.9,96.44392983
552,7-Aug-13,96.9,96.9,96.9,96.4597407,97.18871192,96.84,96.49128808
553,8-Aug-13,94.8,94.8,94.8,97.9,98.15044373,96.46,94.76955627
554,9-Aug-13,93.4,93.4,93.4,97.28,98.7686268,95.82,92.8713732
555,10-Aug-13,93.3,93.3,93.3,96.504,98.38146309,95.1,91.81853691
556,11-Aug-13,94.2,94.2,94.2,95.8632,97.14114479,94.52,91.89885521
557,12-Aug-13,95.1,95.1,95.1,95.35056,95.60554488,94.16,92.71445512
558,13-Aug-13,97.9,97.9,97.9,93.3,98.15852039,94.78,91.40147961
559,14-Aug-13,98,98,98,94.22,99.54707681,95.7,91.85292319
560,15-Aug-13,97.5,97.5,97.5,94.976,99.69620025,96.54,93.38379975
561,16-Aug-13,98.3,98.3,98.3,95.5808,99.67723974,97.36,95.04276026
562,17-Aug-13,99.6,99.6,99.6,96.12464,99.69443369,98.26,96.82556631
563,18-Aug-13,98.8,98.8,98.8,96.819712,99.87443369,98.44,97.00556631
564,19-Aug-13,102.3,102.3,102.3,97.3757696,102.5960583,99.3,96.00394175
565,20-Aug-13,105,105,105,98.36061568,105.8263307,100.8,95.77366933
566,21-Aug-13,111.4,111.4,111.4,99.68849254,112.5136461,103.42,94.32635387
567,22-Aug-13,109.7,109.7,109.7,102.030794,114.7270663,105.44,96.15293372
568,23-Aug-13,107.6,107.6,107.6,103.9046352,113.7053824,107.2,100.6946176
569,24-Aug-13,108.7,108.7,108.7,105.4037082,112.7646703,108.48,104.1953297
570,25-Aug-13,111.8,111.8,111.8,106.6029665,113.0164131,109.84,106.6635869
571,26-Aug-13,112.2,112.2,112.2,107.6423732,113.5349682,110,106.4650318
572,27-Aug-13,117.4,117.4,117.4,108.5538986,118.3770754,111.54,104.7029246
573,28-Aug-13,117.6,117.6,117.6,110.3231189,120.4469241,113.54,106.6330759
574,29-Aug-13,117.5,117.5,117.5,111.7784951,120.696295,115.3,109.903705
575,30-Aug-13,123.2,123.2,123.2,112.9427961,124.5409195,117.58,110.6190805
576,31-Aug-13,129.5,129.5,129.5,114.9942369,130.5836681,121.04,111.4963319
577,1-Sep-13,128.3,128.3,128.3,117.8953895,133.4002947,123.22,113.0397053
578,2-Sep-13,127.4,127.4,127.4,120.2163116,133.9539615,125.18,116.4060385
579,3-Sep-13,127.6,127.6,127.6,122.0730493,131.4614552,127.2,122.9385448
580,4-Sep-13,120.6,120.6,120.6,129.5,132.9351099,126.68,120.4248901
581,5-Sep-13,120.5,120.5,120.5,127.72,131.9763653,124.88,117.7836347
582,6-Sep-13,116.3,116.3,116.3,126.276,131.2466641,122.48,113.7133359
583,7-Sep-13,119.1,119.1,119.1,124.2808,128.2769699,120.82,113.3630301
584,8-Sep-13,116.6,116.6,116.6,122.68464,122.3238358,118.62,114.9161642
585,9-Sep-13,120,120,120,121.407712,121.9710229,118.5,115.0289771
586,10-Sep-13,121.5,121.5,121.5,116.3,122.6859754,118.7,114.7140246
587,11-Sep-13,125.4,125.4,125.4,117.34,126.3460106,120.52,114.6939894
588,12-Sep-13,125.8,125.8,125.8,118.952,128.748367,121.86,114.971633
589,13-Sep-13,126.5,126.5,126.5,120.3216,129.0224319,123.84,118.6575681
590,14-Sep-13,124.1,124.1,124.1,121.55728,128.1849965,124.66,121.1350035
591,15-Sep-13,124.6,124.6,124.6,122.545824,126.9836432,125.28,123.5763568
592,16-Sep-13,125.1,125.1,125.1,123.3366592,126.9236432,125.22,123.5163568
593,17-Sep-13,126,126,126,123.9693274,127.0245396,125.26,123.4954604
594,18-Sep-13,126.3,126.3,126.3,124.4754619,126.8760193,125.22,123.5639807
595,19-Sep-13,124.2,124.2,124.2,126.5,126.8429972,125.24,123.6370028
596,20-Sep-13,122.9,122.9,122.9,126.3,127.3819347,124.9,122.4180653
597,21-Sep-13,122.6,122.6,122.6,125.62,127.4594117,124.4,121.3405883
598,22-Sep-13,122.7,122.7,122.7,125.016,126.5474187,123.74,120.9325813
599,23-Sep-13,122.2,122.2,122.2,124.5328,124.278823,122.92,121.561177
600,24-Sep-13,122.5,122.5,122.5,124.06624,123.0430335,122.58,122.1169665
601,25-Sep-13,123.4,123.4,123.4,123.692992,123.4739773,122.68,121.8860227
602,26-Sep-13,123.5,123.5,123.5,122.2,123.8766612,122.86,121.8433388
603,27-Sep-13,123.5,123.5,123.5,122.46,124.1328342,123.02,121.9071658
604,28-Sep-13,124.8,124.8,124.8,122.668,125.0075149,123.54,122.0724851
605,29-Sep-13,125.2,125.2,125.2,123.0944,125.6052541,124.08,122.5547459
606,30-Sep-13,123.1,123.1,123.1,125.2,125.6663293,124.02,122.3736707
607,1-Oct-13,125.5,125.5,125.5,123.1,126.3190524,124.42,122.5209476
608,2-Oct-13,99.8,99.8,99.8,125.5,139.6292957,119.68,99.73070427
609,3-Oct-13,116.8,116.8,116.8,125.5,137.4035193,118.08,98.75648065
610,4-Oct-13,121.3,121.3,121.3,99.8,135.7039126,117.3,98.89608737
611,5-Oct-13,121.1,121.1,121.1,104.1,134.8639639,116.9,98.93603607
612,6-Oct-13,121.7,121.7,121.7,107.54,132.8629662,116.14,99.41703376
613,7-Oct-13,123.2,123.2,123.2,110.372,125.1009345,120.82,116.5390655
614,8-Oct-13,124.3,124.3,124.3,112.9376,124.787063,122.32,119.852937
615,9-Oct-13,125.8,125.8,125.8,115.21008,126.6408771,123.22,119.7991229
616,10-Oct-13,125.7,125.7,125.7,117.328064,127.2450926,124.14,121.0349074
617,11-Oct-13,125.5,125.5,125.5,119.0224512,126.9119642,124.9,122.8880358
618,12-Oct-13,126.5,126.5,126.5,120.377961,126.9888457,125.56,124.1311543
619,13-Oct-13,130.4,130.4,130.4,121.6023688,130.4621733,126.78,123.0978267
620,14-Oct-13,133,133,133,123.361895,134.1736879,128.22,122.2663121
621,15-Oct-13,138.6,138.6,138.6,125.289516,140.2834593,130.8,121.3165407
622,16-Oct-13,137.4,137.4,137.4,127.9516128,142.1049314,133.18,124.2550686
623,17-Oct-13,142.7,142.7,142.7,130.0812902,145.0496234,136.42,127.7903766
624,18-Oct-13,149.6,149.6,149.6,132.6050322,151.4611428,140.26,129.0588572
625,19-Oct-13,159.8,159.8,159.8,136.0040258,162.1678216,145.62,129.0721784
626,20-Oct-13,163.1,163.1,163.1,140.7632206,170.0854389,150.52,130.9545611
627,21-Oct-13,174.2,174.2,174.2,145.2305765,179.7206593,157.88,136.0393407
628,22-Oct-13,183.9,183.9,183.9,151.0244612,189.8415177,166.12,142.3984823
629,23-Oct-13,200.6,200.6,200.6,157.599569,205.9733034,176.32,146.6666966
630,24-Oct-13,183.1,183.1,183.1,166.1996552,205.6964399,180.98,156.2635601
631,25-Oct-13,178.1,178.1,178.1,173.0797241,202.0294432,183.98,165.9305568
632,26-Oct-13,175.9,175.9,175.9,200.6,201.6702277,184.32,166.9697723
633,27-Oct-13,185.7,185.7,185.7,195.66,202.0551086,184.68,167.3048914
634,28-Oct-13,187.9,187.9,187.9,191.708,191.1746887,182.14,173.1053113
635,29-Oct-13,198.2,198.2,198.2,175.9,200.9949487,185.16,169.3250513
636,30-Oct-13,194.6,194.6,194.6,180.36,203.9067343,188.46,173.0132657
637,31-Oct-13,198.2,198.2,198.2,183.928,203.3471952,192.92,182.4928048
638,1-Nov-13,198.5,198.5,198.5,186.7824,203.5866886,195.48,187.3733114
639,2-Nov-13,200.9,200.9,200.9,189.12592,202.1067108,198.08,194.0532892
640,3-Nov-13,207.6,207.6,207.6,191.480736,208.5953691,199.96,191.3246309
641,4-Nov-13,225.2,225.2,225.2,194.7045888,226.3633528,206.08,185.7966472
642,5-Nov-13,239.3,239.3,239.3,200.803671,245.5140994,214.3,183.0859006
643,6-Nov-13,253.7,253.7,253.7,208.5029368,264.4420409,225.34,186.2379591
644,7-Nov-13,283.3,283.3,283.3,217.5423495,293.319965,241.82,190.320035
645,8-Nov-13,323.8,323.8,323.8,230.6938796,335.2855338,265.06,194.8344662
646,9-Nov-13,336.1,336.1,336.1,249.3151037,362.937461,287.24,211.542539
647,10-Nov-13,311.9,311.9,311.9,266.6720829,361.2131883,301.76,242.3068117
648,11-Nov-13,342.8,328.9,338.6,280.5576663,358.980994,318.74,278.499006
649,12-Nov-13,355.3,341.9,350.2,293.0061331,358.3922363,332.12,305.8477637
650,13-Nov-13,387.7,356.4,387.7,305.4649065,394.4262355,344.9,295.3737645
651,14-Nov-13,419.5,393.7,418,321.9119252,436.0634634,361.28,286.4965366
652,15-Nov-13,436.1,400,400,341.4295401,438.8949331,378.9,318.9050669
653,16-Nov-13,436,398.4,435.3,360.3636321,456.1083471,398.24,340.3716529
654,17-Nov-13,473.3,435.9,473.3,375.5109057,482.7356845,422.86,362.9843155
655,18-Nov-13,590.6,461,585.2,395.0687245,594.4150552,462.36,330.3049448
656,19-Nov-13,690.9,418.4,599,690.9,658.4315785,498.56,338.6884215
657,20-Nov-13,550,425.1,550,690.9,656.2491601,528.56,400.8708399
658,21-Nov-13,700,580,700,418.4,728.6371605,581.5,434.3628395
659,22-Nov-13,760,680,760,425.1,795.7535099,638.84,481.9264901
660,23-Nov-13,842.2,769.9,842.2,492.08,901.9861726,690.24,478.4938274
661,24-Nov-13,813.7,746.9,813.7,562.104,940.5327777,733.18,525.8272223
662,25-Nov-13,789,782.8,782.8,618.1232,876.9491848,779.74,682.5308152
663,26-Nov-13,849.6,778,849.6,662.93856,878.1170055,809.66,741.2029945
664,27-Nov-13,948.9,855,948,700.270848,958.4750781,847.26,736.0449219
665,28-Nov-13,1031.1,943.9,1010,749.9966784,1051.203868,880.82,710.4361322
666,29-Nov-13,1124.4,1030,1107.5,806.2173427,1169.19423,939.58,709.9657705
667,30-Nov-13,1115,1103.1,1112.4,869.8538742,1204.42294,1005.5,806.5770601
668,1-Dec-13,998.1,903,955,1124.4,1169.370834,1026.58,883.7891656
669,2-Dec-13,1031.1,960,998.1,1115,1161.886296,1036.6,911.3137039
670,3-Dec-13,1048,1048,1048,1072.6,1166.688922,1044.2,921.7110781
671,4-Dec-13,1149.5,1065.5,1145,903,1192.06216,1051.7,911.3378399
